time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth
2021-04-25T17:00:00.0,71.0,71.3,65.0,84.9,54.7,71.0,85.0,65.0,75.0,72.0,3.0,0.0,73.0,70.0,85.0,55.0,39.7894744873047,15.2941207885742,491.764709472656,618.0,1000.0,400.0,77.2631607055664,77.4840850830078,0.0144000016152859,15.2941207885742,0.0,true,true,603.5999999999999,71.24857142857137,84.44571428571425,64.79999999999998,52468.200000000004,44063.4,50971.43314285711,43005.63771428567
2021-04-25T17:01:00.0,71.0,71.3,65.0,80.8,54.6,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,14.8421049118042,14.2941360473633,485.764801025391,599.0,1000.0,400.0,75.3684234619141,75.2126007080078,0.0151200015097857,14.2941360473633,0.0,true,true,582.1999999999998,71.3428571428571,80.87714285714281,64.59999999999998,48399.2,42708.7,47086.672571428535,41535.81142857139
2021-04-25T17:02:00.0,71.0,71.4,64.0,77.0,54.6,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,14.8421049118042,13.2941513061523,479.764892578125,555.0,1000.0,400.0,73.4736862182617,73.3892440795898,0.0158399995416403,13.2941513061523,0.0,true,true,555.5999999999999,71.37428571428566,77.32571428571424,64.39999999999999,42735.0,39627.0,42962.16685714282,39655.553142857105
2021-04-25T17:03:00.0,71.0,71.4,64.0,75.7,55.1,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,12.5263156890869,12.2941665649414,473.764984130859,514.0,1000.0,400.0,72.2105255126953,72.2332611083984,0.0165599994361401,12.2941665649414,0.0,true,true,530.3999999999999,71.40857142857139,75.61428571428567,64.39999999999998,38909.8,36699.600000000006,40105.81714285711,37875.10628571425
2021-04-25T17:04:00.0,71.0,71.4,64.0,75.3,55.0,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,11.4736843109131,11.2941818237305,467.765075683594,492.0,1000.0,400.0,72.2105255126953,72.2048797607422,0.0172799993306398,11.2941818237305,0.0,true,true,508.39999999999986,71.40857142857139,75.20571428571424,64.19999999999999,37047.6,35128.8,38234.585142857104,36304.11771428568
2021-04-25T17:05:00.0,71.0,71.4,65.0,75.2,55.6,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,10.8421049118042,10.2941970825195,461.765167236328,492.0,1000.0,400.0,72.2105255126953,72.2048797607422,0.0179999992251396,10.2941970825195,0.0,true,true,494.5999999999999,71.37428571428566,75.3028571428571,64.19999999999999,36998.4,35128.8,37244.79314285712,35301.72171428568
2021-04-25T17:06:00.0,71.0,71.3,64.0,75.9,55.4,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,10.8421049118042,9.29421234130859,455.765258789062,489.0,1000.0,400.0,72.2105255126953,72.2048797607422,0.0180000010877848,9.29421234130859,0.0,true,true,489.5999999999999,71.32571428571424,75.85714285714282,64.19999999999999,37115.100000000006,34865.7,37139.65714285712,34921.06971428569
2021-04-25T17:07:00.0,71.0,71.3,64.0,76.7,54.8,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,10.8421049118042,8.29422760009766,449.765350341797,486.0,1000.0,400.0,72.2105255126953,72.1741790771484,0.0180000010877848,8.29422760009766,0.0,true,true,485.7999999999999,71.2828571428571,76.73428571428568,64.19999999999999,37276.200000000004,34651.799999999996,37277.515999999974,34629.21199999997
2021-04-25T17:08:00.0,71.0,71.3,64.0,77.4,54.3,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,10.8421049118042,7.29424285888672,443.765441894531,489.0,1000.0,400.0,71.684211730957,71.6678771972656,0.0180000010877848,7.29424285888672,0.0,true,true,481.9999999999999,71.31714285714281,77.37428571428568,63.999999999999986,37848.600000000006,34865.7,37294.405714285684,34374.86285714283
2021-04-25T17:09:00.0,71.0,71.4,64.0,77.4,54.7,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,10.8421049118042,6.31092071533203,437.765533447266,473.0,1000.0,400.0,71.5789489746094,71.5573272705078,0.0180000010877848,6.29425811767578,0.0,true,true,476.19999999999993,71.41714285714282,77.6228571428571,63.999999999999986,36610.200000000004,33772.200000000004,36964.004571428544,34008.8434285714
